timestamp,x,y,z,qx,qy,qz,qw
1670332797.579266,0.528064,-0.570575,-0.32439,0.666995,-0.328567,0.276978,-0.608641
1670332797.629366,0.52703,-0.568403,-0.333929,0.666909,-0.329259,0.277546,-0.608103
1670332797.679299,0.52429,-0.565674,-0.340826,0.666595,-0.330123,0.278391,-0.607592
1670332797.729314,0.520107,-0.562468,-0.345537,0.666088,-0.331134,0.279474,-0.607101
1670332797.779299,0.517497,-0.559978,-0.344984,0.665595,-0.331987,0.280215,-0.606833
1670332797.829501,0.516227,-0.558093,-0.339905,0.665115,-0.332709,0.280666,-0.606757
1670332797.879267,0.51716,-0.555965,-0.329702,0.664544,-0.33325,0.281457,-0.606719
1670332797.929347,0.519911,-0.553609,-0.315158,0.663892,-0.33365,0.282538,-0.606711
1670332797.979297,0.519747,-0.553899,-0.297493,0.663607,-0.334514,0.283108,-0.606281
1670332798.029250,0.517187,-0.556365,-0.277225,0.663623,-0.33576,0.28326,-0.605503
1670332798.079300,0.517731,-0.554649,-0.251217,0.663759,-0.337244,0.283216,-0.604549
1670332798.129356,0.520902,-0.549397,-0.220389,0.663994,-0.338928,0.283005,-0.603446
1670332798.179306,0.526658,-0.547608,-0.185102,0.66352,-0.340255,0.282141,-0.603625
1670332798.229316,0.53454,-0.548638,-0.146076,0.662466,-0.341296,0.280742,-0.604848
1670332798.279297,0.537583,-0.548676,-0.106588,0.660784,-0.341735,0.279921,-0.606816
1670332798.329384,0.536641,-0.547903,-0.0666189,0.658578,-0.341677,0.279573,-0.609401
1670332798.379331,0.537127,-0.546222,-0.0244724,0.656558,-0.340797,0.279533,-0.612087
1670332798.429307,0.538796,-0.543784,0.0196042,0.654682,-0.339231,0.279749,-0.61486
1670332798.479300,0.540713,-0.541034,0.0595573,0.652466,-0.336517,0.281015,-0.618122
1670332798.529350,0.542823,-0.53802,0.0960346,0.649945,-0.332818,0.283167,-0.621788
1670332798.579313,0.545373,-0.537676,0.137322,0.647255,-0.327617,0.285733,-0.626167
1670332798.629295,0.548251,-0.5395,0.182552,0.644397,-0.321182,0.288624,-0.631103
1670332798.679294,0.544386,-0.539735,0.213108,0.640666,-0.312263,0.291479,-0.638027
1670332798.729572,0.534877,-0.53873,0.231746,0.636121,-0.301223,0.294282,-0.646539
1670332798.779326,0.527104,-0.538105,0.257082,0.632552,-0.289141,0.295991,-0.654725
1670332798.829345,0.5206,-0.537819,0.288167,0.629689,-0.276029,0.296821,-0.662719
1670332798.879298,0.512793,-0.537488,0.31033,0.628284,-0.263348,0.297617,-0.668829
1670332798.929316,0.503897,-0.537102,0.325021,0.628113,-0.251005,0.298391,-0.673374
1670332798.979300,0.499161,-0.535955,0.335405,0.628365,-0.242406,0.299642,-0.67573
1670332799.029337,0.497814,-0.534152,0.342381,0.629003,-0.236828,0.301302,-0.676376
1670332799.079425,0.497572,-0.53412,0.344751,0.629418,-0.235455,0.301252,-0.676492
1670332799.129298,0.498231,-0.535517,0.343392,0.629661,-0.237496,0.299821,-0.676188
1670332799.179326,0.49831,-0.536373,0.341188,0.629949,-0.241774,0.297355,-0.675492
1670332799.229311,0.497889,-0.536776,0.338267,0.630253,-0.2479,0.294021,-0.674447
1670332799.279297,0.500179,-0.536315,0.333257,0.630259,-0.253056,0.292329,-0.673261
1670332799.329242,0.504772,-0.535125,0.326484,0.630022,-0.257387,0.292038,-0.671966
1670332799.379337,0.50631,-0.5351,0.31884,0.629874,-0.261052,0.290959,-0.671159
1670332799.429343,0.505333,-0.536026,0.310515,0.629801,-0.264154,0.289238,-0.670757
1670332799.479304,0.508292,-0.537433,0.300829,0.630152,-0.26682,0.287601,-0.670075
1670332799.529584,0.514506,-0.539246,0.289954,0.630854,-0.269147,0.286022,-0.66916
1670332799.579265,0.515689,-0.539927,0.275672,0.632594,-0.270998,0.286227,-0.666677
1670332799.629320,0.512783,-0.539713,0.258362,0.635202,-0.27249,0.287889,-0.662863
1670332799.679344,0.51105,-0.539204,0.23928,0.637945,-0.274596,0.288284,-0.659178
1670332799.729351,0.510296,-0.538445,0.218697,0.6408,-0.277217,0.287608,-0.655598
1670332799.779288,0.513758,-0.538236,0.195969,0.643425,-0.281454,0.286314,-0.651776
1670332799.829288,0.520615,-0.538477,0.171441,0.645855,-0.286999,0.28451,-0.647732
1670332799.879339,0.523662,-0.536288,0.140167,0.648978,-0.292749,0.282027,-0.643107
1670332799.929322,0.523538,-0.532112,0.103394,0.652644,-0.298646,0.278981,-0.637993
1670332799.979350,0.522362,-0.528434,0.0655112,0.657181,-0.303303,0.276148,-0.632347
1670332800.029315,0.520311,-0.525194,0.0267908,0.662416,-0.306923,0.273492,-0.626263
1670332800.079275,0.519795,-0.522416,-0.00943789,0.666032,-0.309626,0.269817,-0.622681
1670332800.129358,0.52053,-0.519974,-0.0437475,0.668374,-0.311605,0.265323,-0.621113
1670332800.179332,0.519206,-0.520648,-0.0780208,0.670306,-0.311995,0.260528,-0.620866
1670332800.234798,0.51589,-0.524198,-0.116087,0.672083,-0.311002,0.254924,-0.621769
1670332800.279267,0.515915,-0.523759,-0.145913,0.674299,-0.308795,0.252251,-0.621559
1670332800.329565,0.517807,-0.520987,-0.17918,0.677353,-0.305313,0.250494,-0.620669
1670332800.379290,0.51673,-0.518828,-0.208601,0.681208,-0.299839,0.249673,-0.619448
1670332800.430814,0.513079,-0.517116,-0.23614,0.685888,-0.29241,0.249598,-0.617863
1670332800.479274,0.506154,-0.517354,-0.25937,0.688342,-0.286939,0.248346,-0.618204
1670332800.529357,0.49631,-0.519014,-0.281308,0.689392,-0.282454,0.246149,-0.619975
1670332800.579283,0.491127,-0.521668,-0.295327,0.689605,-0.279702,0.244866,-0.621492
1670332800.629334,0.489673,-0.525125,-0.303047,0.689155,-0.278333,0.244314,-0.622822
1670332800.679420,0.488892,-0.5265,-0.309679,0.689177,-0.278378,0.244963,-0.622523
1670332800.729398,0.488657,-0.526193,-0.315412,0.689578,-0.279566,0.24658,-0.620905
1670332800.779426,0.489745,-0.525205,-0.317037,0.68953,-0.282921,0.247511,-0.619066
1670332800.829276,0.491888,-0.523682,-0.315338,0.689103,-0.288012,0.247876,-0.617044
1670332800.879411,0.49541,-0.52084,-0.310944,0.688025,-0.292662,0.249643,-0.615344
1670332800.929275,0.500048,-0.516931,-0.304329,0.686408,-0.296895,0.252567,-0.613928
1670332800.979304,0.498612,-0.518201,-0.294998,0.6845,-0.300325,0.254631,-0.613537
1670332801.029362,0.491972,-0.523906,-0.283358,0.682352,-0.303063,0.255956,-0.614032
1670332801.079331,0.492733,-0.523454,-0.27167,0.680407,-0.304561,0.256861,-0.61507
1670332801.129403,0.49952,-0.517987,-0.2599,0.678622,-0.305058,0.25743,-0.616556
1670332801.179301,0.50719,-0.516954,-0.24942,0.677112,-0.305335,0.257171,-0.618186
1670332801.229273,0.515611,-0.519522,-0.239945,0.675817,-0.305433,0.256235,-0.61994
1670332801.279273,0.52233,-0.523802,-0.228598,0.673905,-0.306961,0.255776,-0.621455
1670332801.329293,0.527619,-0.529524,-0.215687,0.67147,-0.309685,0.255716,-0.622762
1670332801.379324,0.533001,-0.538854,-0.204153,0.66782,-0.313845,0.256679,-0.624206
1670332801.429347,0.538441,-0.551153,-0.193761,0.663157,-0.319164,0.25847,-0.62574
1670332801.479555,0.545145,-0.568461,-0.183438,0.656866,-0.324878,0.259673,-0.628929
1670332801.530678,0.552991,-0.590244,-0.173041,0.649087,-0.330988,0.260389,-0.633506
1670332801.579297,0.561994,-0.615279,-0.165384,0.644991,-0.332942,0.26037,-0.636666
1670332801.629557,0.572533,-0.64453,-0.159204,0.643403,-0.331932,0.259811,-0.639024
1670332801.679310,0.5882,-0.675119,-0.154332,0.645586,-0.327608,0.260361,-0.63883
1670332801.729275,0.608167,-0.707189,-0.150483,0.650781,-0.320556,0.261793,-0.636547
1670332801.779274,0.618578,-0.741031,-0.147228,0.65484,-0.31395,0.265203,-0.634262
1670332801.829342,0.621132,-0.776345,-0.144452,0.657958,-0.307703,0.270242,-0.631965
1670332801.879242,0.630563,-0.809393,-0.14098,0.65873,-0.303617,0.276002,-0.630647
1670332801.929709,0.645835,-0.841017,-0.136854,0.657567,-0.301275,0.282444,-0.630131
1670332801.979274,0.660152,-0.872886,-0.137247,0.655329,-0.301136,0.288357,-0.62985
1670332802.029399,0.674052,-0.905802,-0.141317,0.652156,-0.302781,0.293992,-0.62975
1670332802.079334,0.685601,-0.939515,-0.141161,0.649335,-0.306271,0.29772,-0.629225
1670332802.129246,0.695214,-0.973994,-0.137483,0.6468,-0.311316,0.299861,-0.628344
1670332802.179268,0.70563,-1.00488,-0.133761,0.64609,-0.316019,0.302874,-0.625274
1670332802.229322,0.716674,-1.03283,-0.13,0.646845,-0.320431,0.306584,-0.620421
1670332802.279269,0.725847,-1.05668,-0.127881,0.647994,-0.325173,0.310614,-0.614724
1670332802.329385,0.73351,-1.07731,-0.127099,0.64945,-0.330199,0.314917,-0.608285
1670332802.379340,0.741087,-1.09499,-0.124485,0.650326,-0.335497,0.317431,-0.603122
1670332802.429304,0.748614,-1.11033,-0.120399,0.650744,-0.341033,0.318515,-0.59898
1670332802.479295,0.754844,-1.12696,-0.114062,0.648992,-0.346362,0.320633,-0.596688
1670332802.529262,0.759978,-1.14467,-0.105848,0.645422,-0.351511,0.323613,-0.595941
1670332802.579300,0.763824,-1.16087,-0.102513,0.641791,-0.355799,0.328131,-0.594846
1670332802.629290,0.766607,-1.17583,-0.103101,0.638108,-0.359377,0.333872,-0.593461
1670332802.679271,0.767947,-1.18569,-0.102172,0.635392,-0.363712,0.337414,-0.591728
1670332802.729327,0.768124,-1.1914,-0.100022,0.633464,-0.368672,0.339176,-0.589714
1670332802.779316,0.769376,-1.19612,-0.0975362,0.631908,-0.373362,0.339187,-0.588426
1670332802.829301,0.771496,-1.20004,-0.0947839,0.630648,-0.377839,0.337799,-0.587717
1670332802.879298,0.773567,-1.20142,-0.0910152,0.630286,-0.380501,0.337591,-0.586507
1670332802.929284,0.775603,-1.20074,-0.0864193,0.630655,-0.3817,0.338339,-0.584898
1670332802.979342,0.776402,-1.19863,-0.0854943,0.631039,-0.381304,0.339531,-0.584051
1670332803.029273,0.776192,-1.19537,-0.0875669,0.631432,-0.37961,0.341078,-0.583828
1670332803.079304,0.772412,-1.18952,-0.0907155,0.631687,-0.378506,0.341546,-0.583996
1670332803.129333,0.765824,-1.18165,-0.0947065,0.631834,-0.377871,0.341162,-0.584472
1670332803.179445,0.763915,-1.17475,-0.0978938,0.632204,-0.376927,0.340491,-0.585072
1670332803.229310,0.765712,-1.16868,-0.100427,0.632746,-0.375746,0.339595,-0.585766
1670332803.279292,0.761416,-1.15762,-0.104886,0.633334,-0.37466,0.339066,-0.586133
1670332803.329285,0.752298,-1.14261,-0.110866,0.633957,-0.373651,0.338828,-0.586242
1670332803.379330,0.740921,-1.12335,-0.116114,0.633874,-0.373391,0.338382,-0.586754
1670332803.429318,0.727715,-1.10063,-0.120749,0.633213,-0.373746,0.337766,-0.587596
1670332803.479300,0.720531,-1.07497,-0.125453,0.633332,-0.373736,0.337114,-0.587849
1670332803.529391,0.718376,-1.04678,-0.130223,0.634105,-0.37342,0.336429,-0.587609
1670332803.579334,0.711092,-1.01603,-0.138689,0.63536,-0.372192,0.336866,-0.586781
1670332803.629274,0.699711,-0.983155,-0.150117,0.636997,-0.370233,0.338194,-0.58548
1670332803.679343,0.687674,-0.947682,-0.158764,0.63735,-0.369271,0.33927,-0.585081
1670332803.729291,0.675158,-0.910252,-0.165108,0.636661,-0.369127,0.340136,-0.585419
1670332803.779290,0.66412,-0.871303,-0.168191,0.634647,-0.369881,0.34146,-0.586359
1670332803.829242,0.654278,-0.831214,-0.168659,0.631567,-0.371348,0.343145,-0.587772
1670332803.879269,0.638319,-0.787277,-0.167068,0.62778,-0.373574,0.343972,-0.58993
1670332803.929343,0.617372,-0.740226,-0.163806,0.623407,-0.376411,0.344095,-0.592686
1670332803.979345,0.599175,-0.697741,-0.158469,0.621196,-0.376895,0.344395,-0.594523
1670332804.029291,0.583223,-0.65896,-0.151433,0.620757,-0.375468,0.344847,-0.595621
1670332804.079300,0.566782,-0.612106,-0.144666,0.621913,-0.372684,0.345464,-0.595807
1670332804.129323,0.549946,-0.558578,-0.138136,0.624384,-0.368768,0.346211,-0.595224
1670332804.179266,0.534897,-0.512196,-0.130267,0.626438,-0.365924,0.340892,-0.597887
1670332804.229323,0.521182,-0.471419,-0.121247,0.628104,-0.363894,0.330655,-0.603104
1670332804.279278,0.506148,-0.435543,-0.106643,0.628268,-0.364002,0.318731,-0.609255
1670332804.329471,0.48997,-0.403381,-0.0874371,0.627167,-0.365791,0.305346,-0.616135
1670332804.379339,0.475874,-0.371178,-0.0723906,0.625876,-0.369056,0.294363,-0.620828
1670332804.429258,0.463404,-0.338703,-0.0606877,0.624453,-0.373566,0.285289,-0.623792
1670332804.479345,0.450426,-0.311568,-0.0496412,0.623736,-0.376958,0.277978,-0.625767
1670332804.529307,0.437104,-0.288858,-0.03918,0.62361,-0.379446,0.27213,-0.626959
1670332804.579317,0.429101,-0.263771,-0.032047,0.625542,-0.379176,0.266608,-0.627569
1670332804.629335,0.425435,-0.236773,-0.0276436,0.629153,-0.376643,0.261355,-0.627695
1670332804.679285,0.417806,-0.215016,-0.0241513,0.632945,-0.371641,0.256516,-0.628859
1670332804.729373,0.406837,-0.197546,-0.0214174,0.636876,-0.364561,0.25199,-0.630861
1670332804.779423,0.395133,-0.183596,-0.0178164,0.640305,-0.357707,0.247442,-0.63311
1670332804.829353,0.382868,-0.172424,-0.0135446,0.643328,-0.351038,0.242881,-0.635539
1670332804.879267,0.373326,-0.158478,-0.0118839,0.645552,-0.344604,0.240431,-0.637733
1670332804.929321,0.365952,-0.142247,-0.0123258,0.647148,-0.338344,0.239674,-0.639749
1670332804.979268,0.359528,-0.130681,-0.0110304,0.648111,-0.333205,0.239726,-0.64145
1670332805.029376,0.353842,-0.122788,-0.00833257,0.648578,-0.328942,0.240429,-0.642913
1670332805.079268,0.345936,-0.11508,-0.00731014,0.649535,-0.324911,0.241622,-0.64355
1670332805.129379,0.33617,-0.107461,-0.00764152,0.650895,-0.321035,0.243221,-0.643518
1670332805.179270,0.333266,-0.102307,-0.0123258,0.651941,-0.317844,0.243319,-0.644007
1670332805.229319,0.33597,-0.0991436,-0.0206094,0.652737,-0.315193,0.242185,-0.64493
1670332805.279332,0.336034,-0.0986479,-0.0228986,0.65266,-0.314097,0.241682,-0.64573
1670332805.329343,0.333894,-0.100379,-0.0201736,0.651857,-0.314302,0.241707,-0.646432
1670332805.379310,0.333006,-0.10316,-0.0193786,0.650832,-0.314824,0.241552,-0.647268
1670332805.429298,0.333123,-0.106788,-0.0201344,0.649628,-0.3156,0.241252,-0.648211
1670332805.479296,0.332248,-0.112478,-0.0231832,0.648324,-0.316168,0.240788,-0.649411
1670332805.529376,0.33057,-0.119845,-0.0280893,0.646937,-0.316568,0.240192,-0.650819
1670332805.579328,0.334013,-0.130551,-0.0294298,0.645877,-0.317194,0.240803,-0.651341
1670332805.629312,0.34171,-0.144056,-0.0278168,0.645084,-0.318009,0.242416,-0.651131
1670332805.679332,0.350077,-0.158832,-0.0285549,0.644082,-0.319265,0.245138,-0.650488
1670332805.729338,0.358974,-0.174633,-0.0311936,0.642905,-0.320874,0.248753,-0.649488
1670332805.779279,0.369588,-0.190565,-0.0366368,0.641808,-0.323379,0.252872,-0.647737
1670332805.829345,0.381615,-0.206677,-0.0443626,0.64076,-0.326612,0.257408,-0.645363
1670332805.879269,0.393664,-0.228028,-0.0510185,0.64043,-0.329302,0.26088,-0.642924
1670332805.936464,0.407526,-0.257435,-0.0576646,0.640728,-0.331886,0.263876,-0.640069
1670332805.979357,0.41686,-0.279938,-0.0633246,0.640727,-0.332342,0.265562,-0.639136
1670332806.029407,0.427059,-0.306483,-0.0703725,0.640581,-0.331903,0.267165,-0.638842
1670332806.079344,0.43643,-0.337707,-0.0820937,0.640287,-0.329188,0.268433,-0.64001
1670332806.129293,0.445159,-0.372657,-0.0975005,0.639864,-0.324682,0.269436,-0.642309
1670332806.179308,0.454538,-0.407454,-0.110926,0.642088,-0.32036,0.269436,-0.642259
1670332806.229270,0.464412,-0.442079,-0.122772,0.646381,-0.316188,0.268643,-0.64035
1670332806.279417,0.478185,-0.479788,-0.128628,0.649524,-0.313111,0.267461,-0.639175
1670332806.329316,0.49496,-0.519649,-0.129654,0.651735,-0.310937,0.265983,-0.638602
1670332806.379352,0.509435,-0.559541,-0.132097,0.652739,-0.308534,0.266043,-0.638717
1670332806.429302,0.521986,-0.599299,-0.135682,0.652761,-0.305953,0.267351,-0.63939
1670332806.479254,0.536003,-0.639428,-0.138349,0.653553,-0.304093,0.2685,-0.638986
1670332806.529283,0.551269,-0.67993,-0.14025,0.654992,-0.302834,0.269518,-0.637681
1670332806.579337,0.567111,-0.722405,-0.135914,0.65626,-0.302302,0.269947,-0.636447
1670332806.629318,0.583378,-0.766365,-0.126632,0.657389,-0.302351,0.269908,-0.635274
1670332806.679295,0.5989,-0.810933,-0.120113,0.658431,-0.302139,0.272201,-0.633315
1670332806.729438,0.61388,-0.856144,-0.115769,0.659393,-0.301715,0.276357,-0.630711
1670332806.779294,0.625503,-0.89458,-0.109629,0.660595,-0.301041,0.282619,-0.626989
1670332806.829342,0.634592,-0.92805,-0.102013,0.66196,-0.30015,0.290568,-0.622326
1670332806.879303,0.640868,-0.95704,-0.0955459,0.662346,-0.300414,0.30041,-0.617093
1670332806.929377,0.644886,-0.982592,-0.0899357,0.6619,-0.301579,0.311777,-0.611338
1670332806.979338,0.651517,-1.00715,-0.0770399,0.659177,-0.305567,0.321031,-0.607498
1670332807.029380,0.660241,-1.03101,-0.058236,0.654602,-0.311853,0.328607,-0.605196
1670332807.079306,0.668017,-1.05136,-0.0465226,0.650011,-0.31982,0.335149,-0.602392
1670332807.129362,0.675028,-1.069,-0.0405042,0.645357,-0.329164,0.340868,-0.599145
1670332807.179416,0.683588,-1.08342,-0.0345319,0.641468,-0.338625,0.345433,-0.595422
1670332807.229277,0.693365,-1.09518,-0.028633,0.638211,-0.348138,0.349035,-0.591322
1670332807.279346,0.70366,-1.10718,-0.0245884,0.634395,-0.355761,0.352632,-0.588751
1670332807.329329,0.714326,-1.1193,-0.0220202,0.630172,-0.361859,0.356212,-0.587414
1670332807.379331,0.719227,-1.12687,-0.0189645,0.627551,-0.36575,0.358764,-0.586255
1670332807.429368,0.719559,-1.13078,-0.0155089,0.626228,-0.367893,0.360509,-0.585258
1670332807.479330,0.720858,-1.13259,-0.0150441,0.625791,-0.368405,0.360183,-0.585604
1670332807.529865,0.722951,-1.13274,-0.0169634,0.626057,-0.367619,0.358196,-0.58703
1670332807.579333,0.72345,-1.13349,-0.0177357,0.626876,-0.366736,0.355714,-0.588217
1670332807.629317,0.722703,-1.13473,-0.0176248,0.628148,-0.36575,0.352772,-0.589244
1670332807.679326,0.721287,-1.13157,-0.0207997,0.629732,-0.364983,0.350107,-0.589618
1670332807.729424,0.71934,-1.12495,-0.0265649,0.631564,-0.364385,0.347656,-0.58948
1670332807.779342,0.718376,-1.11658,-0.0295291,0.632425,-0.363761,0.345154,-0.590411
1670332807.829301,0.718199,-1.10677,-0.0302557,0.632511,-0.363113,0.342601,-0.592202
1670332807.879345,0.716507,-1.0929,-0.0312021,0.632674,-0.362285,0.340856,-0.593541
1670332807.929322,0.713618,-1.07584,-0.032322,0.632901,-0.361318,0.339756,-0.594519
1670332807.979297,0.705894,-1.05967,-0.0367061,0.634253,-0.359768,0.338294,-0.594851
1670332808.029639,0.694263,-1.04409,-0.04372,0.636504,-0.357742,0.336529,-0.594668
1670332808.079295,0.68532,-1.02177,-0.0510599,0.638787,-0.354921,0.334642,-0.594977
1670332808.129320,0.678331,-0.993722,-0.0587963,0.641129,-0.351414,0.332618,-0.595674
1670332808.179319,0.671593,-0.963499,-0.0685779,0.642571,-0.346992,0.331345,-0.597419
1670332808.229356,0.665043,-0.93146,-0.0800582,0.643268,-0.341809,0.330682,-0.600018
1670332808.279321,0.655079,-0.895117,-0.0887212,0.642249,-0.338667,0.330123,-0.603192
1670332808.329620,0.642328,-0.855069,-0.0952047,0.639857,-0.337125,0.329643,-0.606848
1670332808.379306,0.627281,-0.816031,-0.103199,0.637222,-0.337699,0.329609,-0.609316
1670332808.429377,0.610163,-0.777105,-0.112528,0.634347,-0.339949,0.329924,-0.610892
1670332808.479303,0.595572,-0.735032,-0.11963,0.6315,-0.342699,0.328687,-0.612968
1670332808.529324,0.582967,-0.690238,-0.124964,0.628653,-0.34586,0.326186,-0.61545
1670332808.579305,0.570424,-0.646535,-0.127879,0.627772,-0.347645,0.322955,-0.617046
1670332808.629445,0.557878,-0.603541,-0.128839,0.62848,-0.348327,0.319122,-0.617934
1670332808.679330,0.543323,-0.561541,-0.124985,0.629132,-0.346943,0.317275,-0.619
1670332808.729323,0.527137,-0.520053,-0.117419,0.629746,-0.343965,0.316939,-0.620208
1670332808.779316,0.509503,-0.47667,-0.110379,0.62949,-0.341618,0.31574,-0.622373
1670332808.829281,0.490715,-0.431797,-0.10376,0.628532,-0.339778,0.313845,-0.6253
1670332808.879359,0.473316,-0.393925,-0.092294,0.627726,-0.338926,0.307239,-0.629836
1670332808.929309,0.457107,-0.361947,-0.0768965,0.626982,-0.338849,0.296799,-0.635599
1670332808.979271,0.445775,-0.33218,-0.0624832,0.626013,-0.338437,0.284534,-0.642346
1670332809.029353,0.43821,-0.304125,-0.0487677,0.624794,-0.337727,0.270787,-0.649805
1670332809.079298,0.426835,-0.275699,-0.0355921,0.625887,-0.336387,0.257754,-0.65473
1670332809.129339,0.412347,-0.246851,-0.0227889,0.628821,-0.334543,0.245239,-0.657665
1670332809.179305,0.401219,-0.223335,-0.0119878,0.632419,-0.329939,0.233614,-0.660765
1670332809.229340,0.392746,-0.204148,-0.00279556,0.636535,-0.32307,0.222673,-0.663977
1670332809.279266,0.384866,-0.188283,0.00189606,0.638853,-0.315676,0.213241,-0.668389
1670332809.329326,0.377417,-0.174974,0.00307781,0.639765,-0.307836,0.204945,-0.673748
1670332809.379280,0.368216,-0.161853,0.00355755,0.641214,-0.300716,0.197979,-0.677656
1670332809.429339,0.35759,-0.148812,0.00347153,0.643113,-0.29415,0.192051,-0.680439
1670332809.479273,0.351602,-0.141253,0.00572869,0.645445,-0.288792,0.187231,-0.681869
1670332809.529435,0.349254,-0.13797,0.00985436,0.648147,-0.284359,0.183259,-0.682247
1670332809.579411,0.347467,-0.137011,0.012292,0.649553,-0.281963,0.18193,-0.68226
1670332809.629353,0.346141,-0.137898,0.0133804,0.649935,-0.281206,0.182728,-0.681996
1670332809.679293,0.3444,-0.140556,0.0124319,0.649577,-0.28171,0.184385,-0.681682
1670332809.729313,0.34231,-0.14468,0.00980746,0.648607,-0.283249,0.18675,-0.681325
1670332809.779296,0.34618,-0.150874,0.00801578,0.647961,-0.285353,0.189364,-0.68034
1670332809.829316,0.355018,-0.158811,0.00691579,0.647579,-0.287931,0.192186,-0.678824
1670332809.879335,0.360551,-0.170001,0.00203007,0.647657,-0.289907,0.194689,-0.677193
1670332809.929344,0.363371,-0.183859,-0.00596362,0.648114,-0.29139,0.196929,-0.675469
1670332809.979302,0.375197,-0.199094,-0.012525,0.648683,-0.292492,0.201054,-0.673228
1670332810.029311,0.394076,-0.215443,-0.0179703,0.649324,-0.293291,0.206653,-0.670562
1670332810.079329,0.406311,-0.236255,-0.0258549,0.649701,-0.295356,0.212488,-0.66746
1670332810.129349,0.413179,-0.260684,-0.0357007,0.649849,-0.298434,0.218509,-0.663993
1670332810.179347,0.429913,-0.291653,-0.0464875,0.650066,-0.30153,0.223967,-0.660555
1670332810.229351,0.454515,-0.327851,-0.0580299,0.650336,-0.30464,0.228977,-0.657135
1670332810.279387,0.470517,-0.36513,-0.0725781,0.650555,-0.307161,0.234443,-0.65381
1670332810.329405,0.479531,-0.403253,-0.0895434,0.650725,-0.309198,0.24027,-0.650556
1670332810.379296,0.493136,-0.447931,-0.0998907,0.650951,-0.308997,0.243493,-0.649226
1670332810.429325,0.510385,-0.497902,-0.105148,0.651235,-0.30706,0.244712,-0.649402
1670332810.479352,0.527956,-0.548286,-0.109255,0.653978,-0.30276,0.245369,-0.648416
1670332810.529302,0.545747,-0.598951,-0.112477,0.658621,-0.296591,0.245573,-0.646488
1670332810.579331,0.561302,-0.64494,-0.114355,0.662965,-0.289827,0.247127,-0.64452
1670332810.629309,0.575056,-0.687119,-0.115178,0.667043,-0.282601,0.249741,-0.64251
1670332810.679273,0.587342,-0.734156,-0.115195,0.66981,-0.275856,0.252438,-0.641508
1670332810.729442,0.598475,-0.78536,-0.114548,0.67152,-0.269477,0.255216,-0.641333
1670332810.779309,0.611405,-0.830174,-0.112297,0.671473,-0.265637,0.261062,-0.640631
1670332810.829356,0.62581,-0.870446,-0.108759,0.670053,-0.26371,0.269307,-0.6395
1670332810.879336,0.639514,-0.904944,-0.104692,0.668549,-0.265207,0.279025,-0.636281
1670332810.929317,0.652644,-0.935015,-0.100174,0.666921,-0.269376,0.289887,-0.631363
1670332810.979255,0.663586,-0.962351,-0.0907966,0.66606,-0.27642,0.299819,-0.624552
1670332811.029371,0.672755,-0.987701,-0.0774892,0.665749,-0.285778,0.309016,-0.616132
1670332811.079243,0.684141,-1.00966,-0.0662764,0.664498,-0.295393,0.317712,-0.608477
1670332811.129310,0.697382,-1.02905,-0.0566821,0.662455,-0.30528,0.326061,-0.601367
1670332811.179414,0.707033,-1.04685,-0.0504732,0.659255,-0.313101,0.334106,-0.596426
1670332811.229342,0.713854,-1.0633,-0.0469246,0.655183,-0.319286,0.341889,-0.593215
1670332811.279298,0.717748,-1.07598,-0.0433954,0.651937,-0.3234,0.348198,-0.590888
1670332811.329289,0.719347,-1.08565,-0.0398809,0.649371,-0.325883,0.353353,-0.589287
1670332811.379296,0.722088,-1.09423,-0.0348944,0.648083,-0.327347,0.356401,-0.588057
1670332811.429388,0.72576,-1.10196,-0.0287299,0.647826,-0.328006,0.357777,-0.587136
1670332811.479360,0.728933,-1.10647,-0.0251078,0.647099,-0.328258,0.358973,-0.587067
1670332811.529944,0.731751,-1.10848,-0.0234771,0.645985,-0.328185,0.360041,-0.587681
1670332811.579337,0.732896,-1.10479,-0.0233985,0.645303,-0.32806,0.360698,-0.588096
1670332811.629271,0.732774,-1.09657,-0.0245232,0.64494,-0.32789,0.361057,-0.58837
1670332811.679349,0.73137,-1.08988,-0.0273176,0.645533,-0.32746,0.359103,-0.589153
1670332811.729416,0.728963,-1.0844,-0.0313994,0.646863,-0.326824,0.355349,-0.590324
1670332811.779346,0.725466,-1.07871,-0.0334984,0.64826,-0.325916,0.351093,-0.591838
1670332811.829307,0.721118,-1.07285,-0.0340818,0.649705,-0.324794,0.346438,-0.593611
1670332811.879301,0.720271,-1.06018,-0.0362292,0.649855,-0.324641,0.343537,-0.595214
1670332811.929344,0.722177,-1.04217,-0.0396096,0.648996,-0.325252,0.342015,-0.596692
1670332811.979839,0.716459,-1.02307,-0.0459806,0.647202,-0.325603,0.342531,-0.598151
1670332812.029281,0.705013,-1.00366,-0.0544813,0.644732,-0.325743,0.344602,-0.599551
1670332812.079317,0.696257,-0.975614,-0.0652255,0.645094,-0.325333,0.344708,-0.599323
1670332812.129301,0.689746,-0.940957,-0.0776536,0.647718,-0.324488,0.34324,-0.597793
1670332812.179355,0.679093,-0.908075,-0.0906752,0.649238,-0.322974,0.340675,-0.59843
1670332812.229604,0.665153,-0.876502,-0.104193,0.649888,-0.320929,0.337238,-0.600766
1670332812.279306,0.650117,-0.836866,-0.114834,0.649,-0.319501,0.335252,-0.603592
